record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,city,type,type_sub_cat,type_text,school_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date
R_2fwaxbKTHToOpN0NA,2982481,new_entry,original,NA,NA,"United States, West Virginia Governor urges ""businesses across the State to find ways to allow more people to work from home""",2020-03-21,2020-03-21,2020-09-03,United States of America,USA,US,Provincial,1,West Virginia,NA,Social Distancing,General,NA,NA,United States of America,NA,NA,West Virginia,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Voluntary/Recommended but No Penalties,Provincial/State Government,52.37798871489421,51.453459186894236,50.674714289798686,70,https://governor.wv.gov/News/press-releases/2020/Pages/COVID-19-UPDATE-Gov.-Justice-urges-all-West-Virginians-to-follow-guidelines-to-save-lives-in-statewide-address.aspx,2020-04-14,2020-04-14T07:09:28Z
R_27dHccc90XhaenWAh,2989661,new_entry,original,NA,NA,"Governor Charlie Baker announced on August 7th, a new set of initiatives, including stricter statewide rules for public and private gatherings and targeted community guidance, aimed at stopping the spread of COVID-19 in Massachusetts.",2020-08-07,2020-08-07,2020-09-03,United States of America,USA,US,Provincial,1,Massachusetts,NA,Restrictions of Mass Gatherings,Attendance at religious services restricted (e.g. mosque/church closings),NA,NA,United States of America,NA,NA,Massachusetts,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Mandatory with Fines,Provincial/State Government,NA,NA,NA,NA,https://www.mass.gov/news/baker-polito-administration-announces-new-initiatives-to-stop-spread-of-covid-19,2020-08-12,2020-08-12T01:30:31Z
R_27dHccc90XhaenWAv,2989661,new_entry,original,NA,NA,"Governor Charlie Baker announced on August 7th, a new set of initiatives, including stricter statewide rules for public and private gatherings and targeted community guidance, aimed at stopping the spread of COVID-19 in Massachusetts.",2020-08-07,2020-08-07,2020-09-03,United States of America,USA,US,Provincial,1,Massachusetts,NA,Restrictions of Mass Gatherings,Events at private residencies restricted (e.g. parties held at home),NA,NA,United States of America,NA,NA,Massachusetts,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Mandatory with Fines,Provincial/State Government,NA,NA,NA,NA,https://www.mass.gov/news/baker-polito-administration-announces-new-initiatives-to-stop-spread-of-covid-19,2020-08-12,2020-08-12T01:30:31Z
R_1Cm6w1WdRAQViMUCj,2991769,new_entry,original,NA,NA,"On Monday night, the Ann Arbor City Council unanimously passed the temporary emergency ordinance, which limits social gatherings to groups  of 25 outside.",2020-08-24,2020-08-24,2020-09-03,United States of America,USA,US,Municipal,1,Michigan,Ann Arbor,Restrictions of Mass Gatherings,Other mass gatherings not specified above restricted,NA,NA,United States of America,NA,NA,Michigan,Ann Arbor,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Mandatory with Fines,"Police,Other (Please specify in the text box)",NA,NA,NA,NA,https://www.clickondetroit.com/all-about-ann-arbor/2020/08/25/city-of-ann-arbor-issues-emergency-ordinance-limiting-gatherings-requires-face-masks/,2020-08-27,2020-08-27T15:34:43Z
R_Z9Ulz0FuVY8UcfvDb,2992290,new_entry,original,NA,NA,"Today (March 27), Governor Gavin Newsom signed an executive order to enhance the authority of California’s Judicial Branch to take emergency action in the face of the COVID-19 crisis.

Specifically, the executive order empowers the Judicial Council and the Chief Justice of the California Supreme Court to take necessary action to be able to conduct business and continue to operate while responding to the COVID-19 pandemic. The order does not affect any existing court order or rule.

The order allows the Judicial Branch to allow for remote depositions in every case (the law had previously required that parties be deposed in person) and electronic service of process. Additionally, the order leaves the Judicial Branch discretion to make any modifications to legal practice and procedure it deems necessary in order to continue conducting business.",2020-03-27,2020-03-27,2020-09-03,United States of America,USA,US,Provincial,1,California,NA,Restriction and Regulation of Government Services,Public courts,NA,NA,United States of America,NA,NA,California,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),"Ministry/Department of Justice,Provincial/State Government",52.67395709410181,51.73972632779031,50.977992728469516,61,https://www.gov.ca.gov/2020/03/27/governor-newsom-issues-executive-order-on-judicial-council-emergency-authority/,2020-08-12,2020-08-12T12:35:12Z
R_1FbxyXAnxdNYHBsCp,2995476,new_entry,original,NA,NA,"Vermont: ""In consultation with the Department of Health, the Governor has determined it is necessary to prohibit in-person operations at close-contact businesses, meaning those unable to comply with guidelines for social distancing. That’s why Governor Scott has directed gymnasiums, fitness centers and similar exercise facilities, hair salons and barbers, nail salons, spas and tattoo parlors to close all in-person operations no later than 8:00 p.m. on Monday, March 23.""",2020-03-21,2020-03-23,2020-07-15,United States of America,USA,US,Provincial,1,Vermont,NA,Restriction and Regulation of Businesses,Personal Grooming Businesses (e.g. hair salons),NA,NA,United States of America,NA,NA,Vermont,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,52.46787713789789,51.5481505066527,50.8039669336396,62,https://governor.vermont.gov/press-release/governor-phil-scott-announces-new-covid-19-community-mitigation-measures-directs,2020-04-19,2020-04-19T09:40:51Z
R_1FbxyXAnxdNYHBsCk,2995476,new_entry,original,NA,NA,"Vermont: ""In consultation with the Department of Health, the Governor has determined it is necessary to prohibit in-person operations at close-contact businesses, meaning those unable to comply with guidelines for social distancing. That’s why Governor Scott has directed gymnasiums, fitness centers and similar exercise facilities, hair salons and barbers, nail salons, spas and tattoo parlors to close all in-person operations no later than 8:00 p.m. on Monday, March 23.""",2020-03-21,2020-03-23,2020-07-15,United States of America,USA,US,Provincial,1,Vermont,NA,Restriction and Regulation of Businesses,Other Non-Essential Businesses,NA,NA,United States of America,NA,NA,Vermont,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,52.46787713789789,51.5481505066527,50.8039669336396,62,https://governor.vermont.gov/press-release/governor-phil-scott-announces-new-covid-19-community-mitigation-measures-directs,2020-04-19,2020-04-19T09:40:51Z
R_plR1PuKzgQfhRG9Dh,3036330,new_entry,correction,NA,NA,"Governor Hogan announced that the Maryland Department of Health (MDH) is issuing new guidance for facilities that serve older people, including ""restricting access to essential visits only"", starting on March 10. 
",2020-03-10,2020-03-10,2020-09-03,United States of America,USA,US,Provincial,0,Maryland,NA,Quarantine,General,NA,NA,United States of America,A geographical or administrative unit within a country,NA,Maryland,NA,NA,13,NA,Not Applicable,Voluntary/Recommended but No Penalties,"Ministry/Department of Health,Provincial/State Government",51.54153435009898,50.638879600830975,49.96800583283479,116,https://governor.maryland.gov/2020/03/10/governor-hogan-announces-ninth-positive-case-of-covid-19-in-maryland-issues-new-guidance-for-long-term-care-facilities/,2020-07-23,2020-07-23T06:52:58Z
R_1dt52h94aX2sk0QBt,3049188,new_entry,original,NA,NA,"United States, Colorado Governor asks ""all Colorado residents to wear non-medical cloth face masks when going out in public"" April 3",2020-04-03,2020-04-03,2020-09-03,United States of America,USA,US,Provincial,1,Colorado,NA,Health Resources,Masks,NA,NA,United States of America,A geographical or administrative unit within a country,NA,Colorado,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,Not Applicable,Voluntary/Recommended but No Penalties,Provincial/State Government,52.81111250779377,52.02612593371279,51.32872840544545,60,https://www.denverpost.com/2020/04/03/coronavirus-covid-colorado-april-3-updates/,2020-04-06,2020-04-06T13:16:20Z
R_2eQgSjqQC64NozHCi,3061380,new_entry,original,NA,NA,Washington DC Mayor Bowser announced that the District Department of Transportation (DDOT) will temporarily extend sidewalks near grocery stores and other essential retailers to allow pedestrians enough space to practice social distancing during the coronavirus  public health emergency,2020-04-20,2020-04-20,2020-09-03,United States of America,USA,US,Provincial,1,"Washington, D.C.",NA,Social Distancing,Other Mask Wearing Policy,NA,NA,United States of America,NA,NA,"Washington, D.C.",NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),"Provincial/State Government,Municipal Government",53.17828641065212,52.22508301595073,51.43046641388492,62,https://dc.gov/release/mayor-bowser-announces-sidewalk-extension-plan-support-social-distancing-near-essential,2020-08-27,2020-08-27T21:02:33Z
R_1kLGALv1vwdXCvDNA,3065069,new_entry,original,NA,NA,"United States, Mississippi Governor issues an executive order suspending the requirements regarding the selection of State Executive Committees and of delegates and alternate delegates to party nominating conventions. Republican and Democratic parties are authorized to establish new methods and procedures for selection as of April 9.",2020-04-09,2020-04-09,2020-09-03,United States of America,USA,US,Provincial,1,Mississippi,NA,Restriction and Regulation of Government Services,General,NA,NA,United States of America,NA,NA,Mississippi,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,53.02215216412696,52.09725459134259,51.42260734316436,61,https://www.sos.ms.gov/content/executiveorders/ExecutiveOrders/1468.pdf,2020-04-23,2020-04-23T09:50:35Z
R_50gFr4OvvPjCauBEa,3074359,new_entry,original,NA,NA,"Governor Gavin Newsom today (April 9) announced a new program to provide doctors, nurses and other critical front-line health care workers access to no-cost or low-cost hotel rooms.

The program will prioritize health care workers who come in direct contact with or are suspected of having direct contact with COVID-19 patients, or who test positive for COVID-19 but do not require hospitalization. By providing hotel rooms in close proximity to medical facilities, health care workers can avoid potentially spreading the virus once leaving their shift by selecting to stay in one of the pre-identified hotels across the state.

Starting April 10, California Health Corps workers will be able to make reservations through the Department of General Services (DGS) CalTravelStore.",2020-04-09,2020-04-10,2020-09-03,United States of America,USA,US,Provincial,0,California,NA,Health Resources,Temporary Quarantine Centers,NA,NA,United States of America,NA,NA,California,NA,NA,13,NA,NA,Voluntary/Recommended but No Penalties,"Provincial/State Government,Other (Please specify in the text box)",53.04068264874535,52.142165569957555,51.391989008163826,62,https://www.gov.ca.gov/2020/04/09/governor-newsom-announces-new-program-to-provide-front-line-health-care-workers-with-hotel-rooms/,2020-08-15,2020-08-15T14:39:50Z
R_50gFr4OvvPjCauBCf,3074359,new_entry,original,NA,NA,"Governor Gavin Newsom today (April 9) announced a new program to provide doctors, nurses and other critical front-line health care workers access to no-cost or low-cost hotel rooms.

The program will prioritize health care workers who come in direct contact with or are suspected of having direct contact with COVID-19 patients, or who test positive for COVID-19 but do not require hospitalization. By providing hotel rooms in close proximity to medical facilities, health care workers can avoid potentially spreading the virus once leaving their shift by selecting to stay in one of the pre-identified hotels across the state.

Starting April 10, California Health Corps workers will be able to make reservations through the Department of General Services (DGS) CalTravelStore.",2020-04-09,2020-04-10,2020-09-03,United States of America,USA,US,Provincial,0,California,NA,Health Resources,Other Health Infrastructure,NA,NA,United States of America,NA,NA,California,NA,NA,13,NA,NA,Voluntary/Recommended but No Penalties,"Provincial/State Government,Other (Please specify in the text box)",53.04068264874535,52.142165569957555,51.391989008163826,62,https://www.gov.ca.gov/2020/04/09/governor-newsom-announces-new-program-to-provide-front-line-health-care-workers-with-hotel-rooms/,2020-08-15,2020-08-15T14:39:50Z
